Timestamp,Type,Severity,Source_IP,Destination_IP,Description
2025-08-11T12:46:09.279345,PORT_SCAN,MEDIUM,10.17.28.64,10.17.28.137,Potential port scan detected from 10.17.28.64
2025-08-11T12:46:09.279345,HIGH_FREQUENCY,MEDIUM,10.17.28.64,10.17.28.137,High packet rate from 10.17.28.64: 56 packets/min
2025-08-11T12:46:09.566455,PORT_SCAN,MEDIUM,10.17.28.64,10.17.28.137,Potential port scan detected from 10.17.28.64
2025-08-11T12:46:09.566455,HIGH_FREQUENCY,MEDIUM,10.17.28.64,10.17.28.137,High packet rate from 10.17.28.64: 57 packets/min
2025-08-11T12:46:09.948767,PORT_SCAN,MEDIUM,10.17.28.64,10.17.28.137,Potential port scan detected from 10.17.28.64
2025-08-11T12:46:09.948767,HIGH_FREQUENCY,MEDIUM,10.17.28.64,10.17.28.137,High packet rate from 10.17.28.64: 58 packets/min
2025-08-11T12:46:10.281002,PORT_SCAN,MEDIUM,10.17.28.64,10.17.28.137,Potential port scan detected from 10.17.28.64
2025-08-11T12:46:10.281002,HIGH_FREQUENCY,MEDIUM,10.17.28.64,10.17.28.137,High packet rate from 10.17.28.64: 59 packets/min
2025-08-11T12:46:10.600556,PORT_SCAN,MEDIUM,10.17.28.64,10.17.28.137,Potential port scan detected from 10.17.28.64
2025-08-11T12:46:10.600556,HIGH_FREQUENCY,MEDIUM,10.17.28.64,10.17.28.137,High packet rate from 10.17.28.64: 60 packets/min
2025-08-11T12:46:10.916976,PORT_SCAN,MEDIUM,10.17.28.64,10.17.28.137,Potential port scan detected from 10.17.28.64
2025-08-11T12:46:10.916976,HIGH_FREQUENCY,MEDIUM,10.17.28.64,10.17.28.137,High packet rate from 10.17.28.64: 61 packets/min
2025-08-11T12:46:11.276840,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:46:11.276840,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-11T12:46:11.276840,HIGH_FREQUENCY,MEDIUM,10.17.28.137,10.17.28.64,High packet rate from 10.17.28.137: 59 packets/min
2025-08-11T12:46:11.738738,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:46:11.738738,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-11T12:46:11.738738,HIGH_FREQUENCY,MEDIUM,10.17.28.137,10.17.28.64,High packet rate from 10.17.28.137: 60 packets/min
2025-08-11T12:46:12.210969,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:46:12.210969,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-11T12:46:12.210969,HIGH_FREQUENCY,MEDIUM,10.17.28.137,10.17.28.64,High packet rate from 10.17.28.137: 61 packets/min
2025-08-11T12:46:12.679355,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:46:12.679355,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-11T12:46:12.679355,HIGH_FREQUENCY,MEDIUM,10.17.28.137,10.17.28.64,High packet rate from 10.17.28.137: 62 packets/min
2025-08-11T12:46:13.060037,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:46:13.060037,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-11T12:46:13.060037,HIGH_FREQUENCY,MEDIUM,10.17.28.137,10.17.28.64,High packet rate from 10.17.28.137: 63 packets/min
2025-08-11T12:46:13.573278,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:46:13.573278,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-11T12:46:13.573278,HIGH_FREQUENCY,MEDIUM,10.17.28.137,10.17.28.64,High packet rate from 10.17.28.137: 64 packets/min
2025-08-11T12:46:14.232712,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:46:14.232712,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-11T12:46:14.232712,HIGH_FREQUENCY,MEDIUM,10.17.28.137,10.17.28.64,High packet rate from 10.17.28.137: 65 packets/min
2025-08-11T12:46:14.728370,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:46:14.728370,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-11T12:46:14.728370,HIGH_FREQUENCY,MEDIUM,10.17.28.137,10.17.28.64,High packet rate from 10.17.28.137: 66 packets/min
2025-08-11T12:46:15.002885,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:46:15.002885,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-11T12:46:15.002885,HIGH_FREQUENCY,MEDIUM,10.17.28.137,10.17.28.64,High packet rate from 10.17.28.137: 67 packets/min
2025-08-11T12:46:15.253062,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:46:15.253062,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-11T12:46:15.253062,HIGH_FREQUENCY,MEDIUM,10.17.28.137,10.17.28.64,High packet rate from 10.17.28.137: 68 packets/min
2025-08-11T12:46:15.505887,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:46:15.505887,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-11T12:46:15.505887,HIGH_FREQUENCY,MEDIUM,10.17.28.137,10.17.28.64,High packet rate from 10.17.28.137: 69 packets/min
2025-08-11T12:46:15.799656,PORT_SCAN,MEDIUM,10.17.28.64,10.17.28.137,Potential port scan detected from 10.17.28.64
2025-08-11T12:46:15.799656,HIGH_FREQUENCY,MEDIUM,10.17.28.64,10.17.28.137,High packet rate from 10.17.28.64: 62 packets/min
2025-08-11T12:46:15.976561,PORT_SCAN,MEDIUM,10.17.28.64,10.17.28.137,Potential port scan detected from 10.17.28.64
2025-08-11T12:46:15.976561,HIGH_FREQUENCY,MEDIUM,10.17.28.64,10.17.28.137,High packet rate from 10.17.28.64: 63 packets/min
2025-08-11T12:46:16.155919,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:46:16.155919,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-11T12:46:16.155919,HIGH_FREQUENCY,MEDIUM,10.17.28.137,10.17.28.64,High packet rate from 10.17.28.137: 70 packets/min
2025-08-11T12:46:16.386479,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:46:16.386479,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-11T12:46:16.386479,HIGH_FREQUENCY,MEDIUM,10.17.28.137,10.17.28.64,High packet rate from 10.17.28.137: 71 packets/min
2025-08-11T12:46:16.647858,PORT_SCAN,MEDIUM,10.17.28.64,10.17.28.137,Potential port scan detected from 10.17.28.64
2025-08-11T12:46:16.647858,HIGH_FREQUENCY,MEDIUM,10.17.28.64,10.17.28.137,High packet rate from 10.17.28.64: 64 packets/min
2025-08-11T12:46:16.812129,PORT_SCAN,MEDIUM,10.17.28.64,10.17.28.137,Potential port scan detected from 10.17.28.64
2025-08-11T12:46:16.812129,HIGH_FREQUENCY,MEDIUM,10.17.28.64,10.17.28.137,High packet rate from 10.17.28.64: 65 packets/min
2025-08-11T12:46:16.982185,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:46:16.982185,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-11T12:46:16.982185,HIGH_FREQUENCY,MEDIUM,10.17.28.137,10.17.28.64,High packet rate from 10.17.28.137: 72 packets/min
2025-08-11T12:46:17.217523,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:46:17.217523,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-11T12:46:17.217523,HIGH_FREQUENCY,MEDIUM,10.17.28.137,10.17.28.64,High packet rate from 10.17.28.137: 73 packets/min
2025-08-11T12:46:17.499009,PORT_SCAN,MEDIUM,10.17.28.64,10.17.28.137,Potential port scan detected from 10.17.28.64
2025-08-11T12:46:17.499009,HIGH_FREQUENCY,MEDIUM,10.17.28.64,10.17.28.137,High packet rate from 10.17.28.64: 66 packets/min
2025-08-11T12:46:17.665558,PORT_SCAN,MEDIUM,10.17.28.64,10.17.28.137,Potential port scan detected from 10.17.28.64
2025-08-11T12:46:17.665558,HIGH_FREQUENCY,MEDIUM,10.17.28.64,10.17.28.137,High packet rate from 10.17.28.64: 67 packets/min
2025-08-11T12:46:17.819767,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:46:17.819767,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-11T12:46:17.819767,HIGH_FREQUENCY,MEDIUM,10.17.28.137,10.17.28.64,High packet rate from 10.17.28.137: 74 packets/min
2025-08-11T12:46:18.074805,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:46:18.074805,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-11T12:46:18.074805,HIGH_FREQUENCY,MEDIUM,10.17.28.137,10.17.28.64,High packet rate from 10.17.28.137: 75 packets/min
2025-08-11T12:46:18.296835,PORT_SCAN,MEDIUM,10.17.28.64,10.17.28.137,Potential port scan detected from 10.17.28.64
2025-08-11T12:46:18.296835,HIGH_FREQUENCY,MEDIUM,10.17.28.64,10.17.28.137,High packet rate from 10.17.28.64: 68 packets/min
2025-08-11T12:46:24.732459,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:46:24.732459,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-11T12:46:24.732459,HIGH_FREQUENCY,MEDIUM,10.17.28.137,10.17.28.64,High packet rate from 10.17.28.137: 76 packets/min
2025-08-11T12:46:24.994169,PORT_SCAN,MEDIUM,10.17.28.64,10.17.28.137,Potential port scan detected from 10.17.28.64
2025-08-11T12:46:24.994169,HIGH_FREQUENCY,MEDIUM,10.17.28.64,10.17.28.137,High packet rate from 10.17.28.64: 69 packets/min
2025-08-11T12:46:25.149094,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:46:25.149094,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-11T12:46:25.149094,HIGH_FREQUENCY,MEDIUM,10.17.28.137,10.17.28.64,High packet rate from 10.17.28.137: 77 packets/min
2025-08-11T12:46:25.386068,PORT_SCAN,MEDIUM,10.17.28.64,10.17.28.137,Potential port scan detected from 10.17.28.64
2025-08-11T12:46:25.386068,HIGH_FREQUENCY,MEDIUM,10.17.28.64,10.17.28.137,High packet rate from 10.17.28.64: 70 packets/min
2025-08-11T12:46:25.560818,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:46:25.560818,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-11T12:46:25.560818,HIGH_FREQUENCY,MEDIUM,10.17.28.137,10.17.28.64,High packet rate from 10.17.28.137: 78 packets/min
2025-08-11T12:46:25.848267,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:46:25.848267,SUSPICIOUS_PORT,LOW,10.17.28.137,10.17.28.64,Access to DNS port 53
2025-08-11T12:47:22.531317,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:47:22.565250,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:47:23.731684,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2606:4700:8d93:5a02:8cd9:5a7:26fb:7c33,Access to HTTPS port 443
2025-08-11T12:47:25.062996,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:47:25.096727,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:47:25.142305,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::d05f:7001,Access to HTTP port 80
2025-08-11T12:47:25.193201,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-11T12:47:25.222619,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::c7e8:66d9,Access to HTTPS port 443
2025-08-11T12:47:25.261627,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-11T12:47:25.309502,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::c7e8:66d9,Access to HTTPS port 443
2025-08-11T12:47:25.351666,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::d05f:7001,Access to HTTP port 80
2025-08-11T12:47:25.393652,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::d05f:7001,Access to HTTP port 80
2025-08-11T12:47:25.450933,PAYLOAD_COMMAND_INJECTION,HIGH,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,Malicious payload detected: COMMAND_INJECTION
2025-08-11T12:47:26.800196,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-11T12:47:26.837669,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2600:1f18:24e6:b900:2d16:a724:7ca3:5c63,Access to HTTPS port 443
2025-08-11T12:47:26.872236,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::d05f:7001,Access to HTTP port 80
2025-08-11T12:47:26.924985,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::d05f:7001,Access to HTTP port 80
2025-08-11T12:47:26.974978,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::d05f:7001,Access to HTTP port 80
2025-08-11T12:47:26.999554,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::d05f:7001,Access to HTTP port 80
2025-08-11T12:47:27.051551,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::d05f:7001,Access to HTTP port 80
2025-08-11T12:47:27.110643,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::d05f:7001,Access to HTTP port 80
2025-08-11T12:47:27.482253,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::d05f:7001,Access to HTTP port 80
2025-08-11T12:47:29.722435,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::c7e8:66d9,Access to HTTPS port 443
2025-08-11T12:47:29.845006,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::c7e8:66d9,Access to HTTPS port 443
2025-08-11T12:47:29.959209,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::c7e8:66d9,Access to HTTPS port 443
2025-08-11T12:47:29.961222,PAYLOAD_COMMAND_INJECTION,HIGH,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::c7e8:66d9,Malicious payload detected: COMMAND_INJECTION
2025-08-11T12:47:30.072529,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::c7e8:66d9,Access to HTTPS port 443
2025-08-11T12:47:30.127443,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::c7e8:66d9,Access to HTTPS port 443
2025-08-11T12:47:30.127443,PAYLOAD_COMMAND_INJECTION,HIGH,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::c7e8:66d9,Malicious payload detected: COMMAND_INJECTION
2025-08-11T12:47:30.230746,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::c7e8:66d9,Access to HTTPS port 443
2025-08-11T12:47:30.501831,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::c7e8:66d9,Access to HTTPS port 443
2025-08-11T12:47:34.404171,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::c7e8:66d9,Access to HTTPS port 443
2025-08-11T12:47:34.846837,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::c7e8:66d9,Access to HTTPS port 443
2025-08-11T12:47:34.900597,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::c7e8:66d9,Access to HTTPS port 443
2025-08-11T12:47:39.271456,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::8c52:7119,Access to HTTPS port 443
2025-08-11T12:47:42.516994,PAYLOAD_COMMAND_INJECTION,HIGH,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2606:4700:8d93:9436:47d9:5a1:6810:aee2,Malicious payload detected: COMMAND_INJECTION
2025-08-11T12:47:42.585257,PAYLOAD_COMMAND_INJECTION,HIGH,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2606:4700:99e2:e632:f4d9:580:6811:180e,Malicious payload detected: COMMAND_INJECTION
2025-08-11T12:47:42.635019,PAYLOAD_COMMAND_INJECTION,HIGH,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2606:4700:99e2:e632:f4d9:580:6811:180e,Malicious payload detected: COMMAND_INJECTION
2025-08-11T12:47:42.704383,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::c7e8:66d9,Access to HTTPS port 443
2025-08-11T12:47:42.815182,PAYLOAD_COMMAND_INJECTION,HIGH,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2606:4700:99e2:e632:f4d9:580:6811:180e,Malicious payload detected: COMMAND_INJECTION
2025-08-11T12:47:42.869065,PAYLOAD_COMMAND_INJECTION,HIGH,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2606:4700:99e2:e632:f4d9:580:6811:180e,Malicious payload detected: COMMAND_INJECTION
2025-08-11T12:47:42.929652,PAYLOAD_COMMAND_INJECTION,HIGH,2606:4700:8d93:9436:47d9:5a1:6810:aee2,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,Malicious payload detected: COMMAND_INJECTION
2025-08-11T12:47:43.850774,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::c7e8:66d9,Access to HTTPS port 443
2025-08-11T12:47:43.907495,PAYLOAD_COMMAND_INJECTION,HIGH,2606:4700:8d93:9436:47d9:5a1:6810:aee2,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,Malicious payload detected: COMMAND_INJECTION
2025-08-11T12:47:43.960020,PAYLOAD_COMMAND_INJECTION,HIGH,2606:4700:8d93:9436:47d9:5a1:6810:aee2,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,Malicious payload detected: COMMAND_INJECTION
2025-08-11T12:47:44.025051,PAYLOAD_COMMAND_INJECTION,HIGH,2606:4700:99e2:e632:f4d9:580:6811:180e,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,Malicious payload detected: COMMAND_INJECTION
2025-08-11T12:52:13.907610,BLACKLISTED_IP,HIGH,10.17.28.137,104.18.27.48,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:52:13.907610,SUSPICIOUS_PORT,LOW,10.17.28.137,104.18.27.48,Access to HTTPS port 443
2025-08-11T12:52:13.969021,PAYLOAD_COMMAND_INJECTION,HIGH,2606:4700:99e3:5a02:8cd9:580:26fb:7c33,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,Malicious payload detected: COMMAND_INJECTION
2025-08-11T12:52:14.856063,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2606:4700:99e3:5a02:8cd9:580:26fb:7c33,Access to HTTPS port 443
2025-08-11T12:52:16.329132,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2606:4700:99e3:5a02:8cd9:580:26fb:7c33,Access to HTTPS port 443
2025-08-11T12:52:16.366973,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2606:4700:99e3:5a02:8cd9:580:26fb:7c33,Access to HTTPS port 443
2025-08-11T12:52:16.404490,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2606:4700:99e3:5a02:8cd9:580:26fb:7c33,Access to HTTPS port 443
2025-08-11T12:52:16.404490,PAYLOAD_COMMAND_INJECTION,HIGH,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2606:4700:99e3:5a02:8cd9:580:26fb:7c33,Malicious payload detected: COMMAND_INJECTION
2025-08-11T12:52:16.509609,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2606:4700:99e3:5a02:8cd9:580:26fb:7c33,Access to HTTPS port 443
2025-08-11T12:52:16.509609,PAYLOAD_COMMAND_INJECTION,HIGH,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2606:4700:99e3:5a02:8cd9:580:26fb:7c33,Malicious payload detected: COMMAND_INJECTION
2025-08-11T12:52:16.612993,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2606:4700:99e3:5a02:8cd9:580:26fb:7c33,Access to HTTPS port 443
2025-08-11T12:52:16.658050,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2606:4700:99e3:5a02:8cd9:580:26fb:7c33,Access to HTTPS port 443
2025-08-11T12:52:16.658050,PAYLOAD_COMMAND_INJECTION,HIGH,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2606:4700:99e3:5a02:8cd9:580:26fb:7c33,Malicious payload detected: COMMAND_INJECTION
2025-08-11T12:52:16.781383,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:52:16.838912,BLACKLISTED_IP,HIGH,10.17.28.137,10.17.28.64,Traffic from blacklisted IP: 10.17.28.137
2025-08-11T12:52:16.902878,PAYLOAD_COMMAND_INJECTION,HIGH,2606:4700:99e3:5a02:8cd9:580:26fb:7c33,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,Malicious payload detected: COMMAND_INJECTION
2025-08-11T12:52:16.953941,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2606:4700:99e3:5a02:8cd9:580:26fb:7c33,Access to HTTPS port 443
2025-08-11T12:52:17.006073,PAYLOAD_COMMAND_INJECTION,HIGH,2606:4700:99e3:5a02:8cd9:580:26fb:7c33,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,Malicious payload detected: COMMAND_INJECTION
2025-08-11T12:52:17.068701,PAYLOAD_COMMAND_INJECTION,HIGH,2606:4700:99e3:5a02:8cd9:580:26fb:7c33,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,Malicious payload detected: COMMAND_INJECTION
2025-08-11T12:52:17.124571,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2606:4700:99e3:5a02:8cd9:580:26fb:7c33,Access to HTTPS port 443
2025-08-11T12:52:17.172856,PAYLOAD_COMMAND_INJECTION,HIGH,2606:4700:99e3:5a02:8cd9:580:26fb:7c33,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,Malicious payload detected: COMMAND_INJECTION
2025-08-11T12:52:17.231059,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2606:4700:99e3:5a02:8cd9:580:26fb:7c33,Access to HTTPS port 443
2025-08-11T12:52:17.281317,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2606:4700:99e3:5a02:8cd9:580:26fb:7c33,Access to HTTPS port 443
2025-08-11T12:52:17.324331,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::d05f:7001,Access to HTTP port 80
2025-08-11T12:52:17.363031,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2606:4700:99e3:5a02:8cd9:580:26fb:7c33,Access to HTTPS port 443
2025-08-11T12:52:17.412582,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-11T12:52:17.466028,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2606:4700:99e3:5a02:8cd9:580:26fb:7c33,Access to HTTPS port 443
2025-08-11T12:52:17.517854,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
2025-08-11T12:52:17.575815,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,64:ff9b::d05f:7001,Access to HTTP port 80
2025-08-11T12:52:17.644389,SUSPICIOUS_PORT,LOW,2409:40e2:15f:e3a9:bd68:d765:f486:b08f,2600:1f18:24e6:b901:72e3:1bfe:b271:96b2,Access to HTTPS port 443
